                    c             cloctime              csunzen             radiance                   tb
          6.000000000          8.457500458         53.130931854         69.739700317        338.003997803
          6.000000000          8.457779884         53.126159668         69.407997131        337.438995361
          6.000000000          8.458060265         53.121860504         69.169502258        337.032989502
          6.000000000          8.458330154         53.117328644         69.504096985        337.602996826
          6.000000000          8.456390381         53.148220062         69.892997742        338.264007568
          6.000000000          8.456669807         53.144149780         69.372703552        337.378997803
          6.000000000          8.456939697         53.139720917         69.762802124        338.042999268
          6.000000000          8.457220078         53.135051727         69.423698425        337.466003418
          6.000000000          8.457500458         53.130870819         69.754302979        338.028991699
          6.000000000          8.457779884         53.126091003         69.235603333        337.145996094
          6.000000000          8.458060265         53.121799469         69.527397156        337.641998291
          6.000000000          8.458330154         53.117271423         69.769203186        338.053985596
          6.000000000          8.456390381         53.148159027         69.590202332        337.748992920
          6.000000000          8.456669807         53.144088745         69.932403564        338.330993652
          6.000000000          8.456939697         53.139659882         69.489997864        337.579010010
          6.000000000          8.457220078         53.134990692         69.321502686        337.291992188
          6.000000000          8.457500458         53.130809784         70.408203125        339.138000488
          6.000000000          8.457779884         53.126041412         69.408096313        337.438995361
          6.000000000          8.458060265         53.121738434         69.444900513        337.502014160
          6.000000000          8.458330154         53.117210388         70.132003784        338.669006348
          6.000000000          8.456390381         53.148109436         69.571296692        337.717010498
          6.000000000          8.456669807         53.144031525         70.330101013        339.006011963
          6.000000000          8.456939697         53.139610291         69.547500610        337.677001953
          6.000000000          8.457220078         53.134941101         69.233901978        337.143005371
          6.000000000          8.457500458         53.130760193         70.364601135        339.063995361
          6.000000000          8.457779884         53.125980377         70.126502991        338.660003662
          6.000000000          8.458060265         53.121688843         69.830299377        338.157012939
          6.000000000          8.458330154         53.117149353         70.425003052        339.165985107
          6.000000000          8.456390381         53.148048401         71.596397400        341.143005371
          6.000000000          8.456669807         53.143978119         68.061897278        335.138000488
          6.000000000          8.456939697         53.139549255         71.084098816        340.279998779
          6.000000000          8.457220078         53.134891510         67.890403748        334.843994141
          6.000000000          8.457500458         53.130710602         70.291999817        338.941009521
          6.000000000          8.457779884         53.125930786         70.140998840        338.684997559
          6.000000000          8.458060265         53.121631622         69.486198425        337.571990967
          6.000000000          8.458330154         53.117099762         69.518203735        337.627014160
          6.000000000          8.456390381         53.147991180         70.422996521        339.162994385
          6.000000000          8.456669807         53.143920898         67.148696899        333.566986084
          6.000000000          8.456939697         53.139499664         70.839996338        339.868011475
          6.000000000          8.457220078         53.134830475         68.226303101        335.420013428
          6.000000000          8.457500458         53.130649567         70.044998169        338.522003174
          6.000000000          8.457779884         53.125869751         69.867996216        338.221008301
          6.000000000          8.458060265         53.121578217         68.371299744        335.669006348
          6.000000000          8.458330154         53.117050171         68.778800964        336.365997314
          6.000000000          8.456390381         53.147941589         68.700698853        336.231994629
          6.000000000          8.456669807         53.143871307         68.813102722        336.424011230
          6.000000000          8.456939697         53.139438629         70.595901489        339.454986572
          6.000000000          8.457220078         53.134780884         68.606002808        336.071014404
          6.000000000          8.457500458         53.130599976         69.928802490        338.325012207
          6.000000000          8.457779884         53.125820160         69.250099182        337.170013428
          6.000000000          8.458060265         53.121520996         67.270202637        333.777008057
          6.000000000          8.458330154         53.116989136         66.769699097        332.912994385
          6.000000000          8.456390381         53.147888184         69.154899597        337.007995605
          6.000000000          8.456669807         53.143821716         68.562698364        335.997009277
          6.000000000          8.456939697         53.139389038         70.337402344        339.018005371
          6.000000000          8.457220078         53.134719849         69.584503174        337.739013672
          6.000000000          8.457500458         53.130538940         69.609199524        337.782012939
          6.000000000          8.457779884         53.125770569         69.149597168        336.998992920
          6.000000000          8.458060265         53.121471405         66.554496765        332.540008545
          6.000000000          8.458330154         53.116939545         66.951103210        333.226013184
          6.000000000          8.456390381         53.147830963         69.912002563        338.295989990
          6.000000000          8.456669807         53.143760681         68.768997192        336.348999023
          6.000000000          8.456939697         53.139339447         70.725196838        339.674011230
          6.000000000          8.457220078         53.134670258         69.482299805        337.565002441
          6.000000000          8.457500458         53.130489349         68.722900391        336.269989014
          6.000000000          8.457779884         53.125709534         70.830802917        339.851989746
          6.000000000          8.458060265         53.121421814         67.435501099        334.062011719
          6.000000000          8.458330154         53.116889954         68.318496704        335.578002930
          6.000000000          8.456390381         53.147789001         70.366203308        339.066986084
          6.000000000          8.456669807         53.143711090         69.225601196        337.127990723
          6.000000000          8.456939697         53.139278412         71.371498108        340.764007568
          6.000000000          8.457220078         53.134620667         68.766700745        336.345001221
          6.000000000          8.457500458         53.130439758         68.708396912        336.246002197
          6.000000000          8.457779884         53.125659943         73.618499756        344.526000977
          6.000000000          8.458060265         53.121360779         67.986099243        335.007995605
          6.000000000          8.458330154         53.116828918         67.830200195        334.739990234
          6.000000000          8.456390381         53.147731781         69.741699219        338.006988525
          6.000000000          8.456669807         53.143661499         69.652702332        337.855987549
          6.000000000          8.456939697         53.139228821         70.423698425        339.164001465
          6.000000000          8.457220078         53.134571075         69.380096436        337.391998291
          6.000000000          8.457500458         53.130390167         69.100799561        336.915985107
          6.000000000          8.457779884         53.125610352         71.635597229        341.209014893
          6.000000000          8.458060265         53.121311188         68.798202515        336.398986816
          6.000000000          8.458330154         53.116779327         68.988197327        336.722991943
          7.000000000          8.456390381         53.146831512         18.708400726        332.968994141
          7.000000000          8.456669807         53.142421722         18.614200592        332.082000732
          7.000000000          8.456939697         53.138038635         18.663099289        332.542999268
          7.000000000          8.457500458         53.133449554         18.795200348        333.786010742
          7.000000000          8.457779884         53.129268646         18.749000549        333.351013184
          7.000000000          8.458060265         53.124710083         18.636699677        332.295013428
          7.000000000          8.458330154         53.120121002         18.500000000        331.006011963
          7.000000000          8.458609581         53.115760803         18.643999100        332.363006592
          7.000000000          8.456390381         53.146770477         18.708400726        332.968994141
          7.000000000          8.456669807         53.142360687         18.607400894        332.018005371
          7.000000000          8.456939697         53.137981415         18.729099274        333.164001465
          7.000000000          8.457500458         53.133388519         18.782899857        333.670013428
          7.000000000          8.457779884         53.129211426         18.624300003        332.177001953
          7.000000000          8.458060265         53.124649048         18.720100403        333.079986572
          7.000000000          8.458330154         53.120059967         18.736799240        333.235992432
          7.000000000          8.458609581         53.115699768         18.671499252        332.622009277
          7.000000000          8.456390381         53.146709442         18.829900742        334.113006592
          7.000000000          8.456669807         53.142299652         18.634500504        332.273010254
          7.000000000          8.456939697         53.137920380         18.813100815        333.954010010
          7.000000000          8.457500458         53.133331299         18.715400696        333.036010742
          7.000000000          8.457779884         53.129150391         18.552999496        331.506011963
          7.000000000          8.458060265         53.124591827         18.736799240        333.236999512
          7.000000000          8.458330154         53.120010376         18.742399216        333.289001465
          7.000000000          8.458609581         53.115638733         18.731899261        333.191009521
          7.000000000          8.456390381         53.146659851         18.829900742        334.111999512
          7.000000000          8.456669807         53.142250061         18.661500931        332.528015137
          7.000000000          8.456939697         53.137870789         18.831100464        334.122985840
          7.000000000          8.457500458         53.133281708         18.703199387        332.920013428
          7.000000000          8.457779884         53.129100800         18.671800613        332.625000000
          7.000000000          8.458060265         53.124530792         18.636699677        332.295013428
          7.000000000          8.458330154         53.119949341         18.753700256        333.395996094
          7.000000000          8.458609581         53.115589142         18.655000687        332.467010498
          7.000000000          8.456390381         53.146598816         18.791900635        333.755004883
          7.000000000          8.456669807         53.142189026         18.708900452        332.975006104
          7.000000000          8.456939697         53.137809753         18.813100815        333.954010010
          7.000000000          8.457500458         53.133220673         18.752199173        333.381988525
          7.000000000          8.457779884         53.129039764         18.879600525        334.579986572
          7.000000000          8.458060265         53.124469757         18.697900772        332.871002197
          7.000000000          8.458330154         53.119888306         18.759300232        333.449005127
          7.000000000          8.458609581         53.115528107         18.797800064        333.811004639
          7.000000000          8.456390381         53.146530151         18.784200668        333.683013916
          7.000000000          8.456669807         53.142131805         18.675100327        332.656005859
          7.000000000          8.456939697         53.137748718         18.747100830        333.334014893
          7.000000000          8.457500458         53.133159637         18.758399963        333.440002441
          7.000000000          8.457779884         53.128971100         18.808399200        333.910003662
          7.000000000          8.458060265         53.124420166         18.781299591        333.656005859
          7.000000000          8.458330154         53.119831085         18.731100082        333.183990479
          7.000000000          8.458609581         53.115470886         18.753900528        333.398010254
          7.000000000          8.456390381         53.146469116         18.814599991        333.968994141
          7.000000000          8.456669807         53.142070770         18.749599457        333.356994629
          7.000000000          8.456939697         53.137691498         18.735099792        333.221008301
          7.000000000          8.457500458         53.133098602         18.770599365        333.554992676
          7.000000000          8.457779884         53.128910065         18.850000381        334.300994873
          7.000000000          8.458060265         53.124359131         18.814699173        333.970001221
          7.000000000          8.458330154         53.119770050         18.731199265        333.183990479
          7.000000000          8.458609581         53.115409851         18.742900848        333.294006348
          7.000000000          8.456390381         53.146419525         18.814599991        333.967987061
          7.000000000          8.456669807         53.142009735         18.803699493        333.867004395
          7.000000000          8.456939697         53.137630463         18.765100479        333.502990723
          7.000000000          8.457500458         53.133049011         18.727699280        333.151000977
          7.000000000          8.457779884         53.128860474         18.885599136        334.635986328
          7.000000000          8.458060265         53.124298096         18.809099197        333.916992188
          7.000000000          8.458330154         53.119720459         18.821300507        334.032012939
          7.000000000          8.458609581         53.115348816         18.929599762        335.049987793
          7.000000000          8.456390381         53.146369934         18.951299667        335.252990723
          7.000000000          8.456669807         53.141960144         18.729200363        333.165985107
          7.000000000          8.456939697         53.137580872         18.902999878        334.799987793
          7.000000000          8.457500458         53.132991791         18.648000717        332.399993896
          7.000000000          8.457779884         53.128810883         18.820299149        334.022003174
          7.000000000          8.458060265         53.124248505         18.853599548        334.335998535
          7.000000000          8.458330154         53.119659424         18.883399963        334.614990234
          7.000000000          8.458609581         53.115299225         18.830799103        334.121002197
          7.000000000          8.456390381         53.146308899         19.186800003        337.462005615
          7.000000000          8.456669807         53.141910553         18.519199371        331.187011719
          7.000000000          8.456939697         53.137531281         18.962999344        335.363006592
          7.000000000          8.457220078         53.132930756         18.562099457        331.591003418
          7.000000000          8.457779884         53.128749847         18.861799240        334.412994385
          7.000000000          8.458060265         53.124191284         18.775800705        333.604003906
          7.000000000          8.458330154         53.119609833         18.798799515        333.820007324
          7.000000000          8.458609581         53.115249634         18.583700180        331.795013428
          7.000000000          8.456390381         53.146259308         18.966400146        335.394989014
          7.000000000          8.456669807         53.141849518         18.607299805        332.016998291
          7.000000000          8.456939697         53.137470245         18.915000916        334.911987305
          7.000000000          8.457220078         53.132881165         18.592699051        331.880004883
          7.000000000          8.457500458         53.128700256         18.956899643        335.304992676
          7.000000000          8.458060265         53.124130249         18.659000397        332.505004883
          7.000000000          8.458330154         53.119548798         17.947700500        325.782012939
          7.000000000          8.458609581         53.115188599         18.446399689        330.500000000
          7.000000000          8.456390381         53.146198273         18.601699829        331.964996338
          7.000000000          8.456669807         53.141799927         18.763099670        333.484008789
          7.000000000          8.456939697         53.137409210         18.885000229        334.630004883
          7.000000000          8.457220078         53.132820129         18.709299088        332.977996826
          7.000000000          8.457500458         53.128639221         18.879699707        334.579986572
          7.000000000          8.458060265         53.124080658         18.597900391        331.928009033
          7.000000000          8.458330154         53.119499207         17.446100235        321.010009766
          7.000000000          8.458609581         53.115131378         18.281600952        328.944000244
          7.000000000          8.456390381         53.146148682         18.426900864        330.316009521
          7.000000000          8.456669807         53.141738892         18.736000061        333.229003906
          7.000000000          8.456939697         53.137359619         18.920999527        334.968994141
          7.000000000          8.457220078         53.132770538         18.727699280        333.151000977
          7.000000000          8.457500458         53.128589630         18.867799759        334.468994141
          7.000000000          8.458060265         53.124031067         18.720199585        333.080993652
          7.000000000          8.458330154         53.119449615         17.913900375        325.460998535
          7.000000000          8.458609581         53.115081787         18.479299545        330.811004639
          7.000000000          8.456390381         53.146099091         18.662399292        332.536987305
          7.000000000          8.456669807         53.141689301         18.756299973        333.420013428
          7.000000000          8.456939697         53.137310028         18.999000549        335.700988770
          7.000000000          8.457220078         53.132720947         18.635700226        332.285003662
          7.000000000          8.457500458         53.128540039         18.784700394        333.687011719
          7.000000000          8.458060265         53.123981476         19.398599625        339.445007324
          7.000000000          8.458330154         53.119388580         17.942100525        325.727996826
          7.000000000          8.458609581         53.115028381         18.638599396        332.312011719
          7.000000000          8.456390381         53.146049500         18.768800735        333.537994385
          7.000000000          8.456669807         53.141639709         18.688499451        332.782012939
          7.000000000          8.456939697         53.137260437         18.915000916        334.911987305
          7.000000000          8.457220078         53.132671356         18.684799194        332.747009277
          7.000000000          8.457500458         53.128490448         18.677799225        332.680999756
          7.000000000          8.458060265         53.123931885         19.348600388        338.976989746
          7.000000000          8.458330154         53.119338989         18.280300140        328.930999756
          7.000000000          8.458609581         53.114978790         18.737499237        333.243011475
          8.000000000          8.456390381         53.147789001          2.778399944        328.268005371
          8.000000000          8.456669807         53.143138885          2.796299934        329.769989014
          8.000000000          8.456939697         53.138950348          2.799499989        330.040985107
          8.000000000          8.457220078         53.134338379          2.828399897        332.460998535
          8.000000000          8.457500458         53.129848480          2.795200109        329.674987793
          8.000000000          8.458060265         53.125068665          2.821000099        331.839996338
          8.000000000          8.458330154         53.120750427          2.818200111        331.608001709
          8.000000000          8.458609581         53.115978241          2.800800085        330.152008057
          8.000000000          8.456390381         53.147731781          2.789200068        329.178009033
          8.000000000          8.456669807         53.143089294          2.796299934        329.769989014
          8.000000000          8.456939697         53.138900757          2.803499937        330.373992920
          8.000000000          8.457220078         53.134281158          2.801899910        330.243988037
          8.000000000          8.457500458         53.129791260          2.802900076        330.328002930
          8.000000000          8.458060265         53.125011444          2.817399979        331.540985107
          8.000000000          8.458330154         53.120689392          2.815000057        331.334991455
          8.000000000          8.458609581         53.115921021          2.814100027        331.260986328
          8.000000000          8.456390381         53.147670746          2.810899973        330.997985840
          8.000000000          8.456669807         53.143020630          2.813600063        331.218994141
          8.000000000          8.456939697         53.138839722          2.823299885        332.036987305
          8.000000000          8.457220078         53.134220123          2.802000046        330.244995117
          8.000000000          8.457500458         53.129730225          2.822400093        331.959014893
          8.000000000          8.458060265         53.124950409          2.806699991        330.643005371
          8.000000000          8.458330154         53.120639801          2.837800026        333.248992920
          8.000000000          8.458609581         53.115871429          2.810800076        330.984008789
          8.000000000          8.456390381         53.147609711          2.800100088        330.085998535
          8.000000000          8.456669807         53.142971039          2.817899942        331.580993652
          8.000000000          8.456939697         53.138778687          2.811399937        331.039001465
          8.000000000          8.457220078         53.134159088          2.820899963        331.829010010
          8.000000000          8.457500458         53.129669189          2.814599991        331.307006836
          8.000000000          8.458060265         53.124900818          2.806699991        330.643005371
          8.000000000          8.458330154         53.120578766          2.818200111        331.609985352
          8.000000000          8.458609581         53.115810394          2.810800076        330.984985352
          8.000000000          8.456390381         53.147560120          2.794600010        329.630004883
          8.000000000          8.456669807         53.142910004          2.783299923        328.682006836
          8.000000000          8.456939697         53.138721466          2.803499937        330.373992920
          8.000000000          8.457220078         53.134109497          2.813299894        331.196014404
          8.000000000          8.457500458         53.129619598          2.826299906        332.286010742
          8.000000000          8.458060265         53.124839783          2.828200102        332.441986084
          8.000000000          8.458330154         53.120521545          2.815000057        331.337005615
          8.000000000          8.458609581         53.115749359          2.820699930        331.816009521
          8.000000000          8.456390381         53.147499084          2.783699989        328.717987061
          8.000000000          8.456669807         53.142848969          2.817899942        331.579986572
          8.000000000          8.456939697         53.138660431          2.803499937        330.373992920
          8.000000000          8.457220078         53.134048462          2.809499979        330.878997803
          8.000000000          8.457500458         53.129558563          2.841900110        333.589996338
          8.000000000          8.458060265         53.124778748          2.817500114        331.544006348
          8.000000000          8.458330154         53.120460510          2.805200100        330.516998291
          8.000000000          8.458609581         53.115688324          2.804199934        330.432006836
          8.000000000          8.456390381         53.147441864          2.794600010        329.627990723
          8.000000000          8.456669807         53.142799377          2.804899931        330.493011475
          8.000000000          8.456939697         53.138610840          2.811399937        331.040008545
          8.000000000          8.457220078         53.133991241          2.809499979        330.880004883
          8.000000000          8.457500458         53.129501343          2.838000059        333.265014648
          8.000000000          8.458060265         53.124729156          2.838900089        333.342010498
          8.000000000          8.458330154         53.120399475          2.818300009        331.610992432
          8.000000000          8.458609581         53.115631104          2.814100027        331.264007568
          8.000000000          8.456390381         53.147380829          2.810899973        330.992004395
          8.000000000          8.456669807         53.142738342          2.822200060        331.941986084
          8.000000000          8.456939697         53.138549805          2.823299885        332.036987305
          8.000000000          8.457220078         53.133930206          2.798199892        329.929992676
          8.000000000          8.457500458         53.129440308          2.830199957        332.613006592
          8.000000000          8.458060265         53.124660492          2.835400105        333.042999268
          8.000000000          8.458330154         53.120349884          2.828099966        332.432006836
          8.000000000          8.458609581         53.115581512          2.817399979        331.540985107
          8.000000000          8.456390381         53.147331238          2.838000059        333.265014648
          8.000000000          8.456669807         53.142681122          2.791899920        329.406005859
          8.000000000          8.456939697         53.138500214          2.843199968        333.699005127
          8.000000000          8.457220078         53.133880615          2.775500059        328.028015137
          8.000000000          8.457500458         53.129390717          2.826299906        332.287994385
          8.000000000          8.458060265         53.124610901          2.806699991        330.645996094
          8.000000000          8.458330154         53.120288849          2.808500051        330.791992188
          8.000000000          8.458609581         53.115520477          2.804199934        330.433990479
          8.000000000          8.456390381         53.147281647          2.799999952        330.079010010
          8.000000000          8.456669807         53.142639160          2.787600040        329.042999268
          8.000000000          8.456939697         53.138450623          2.827300072        332.369995117
          8.000000000          8.457220078         53.133831024          2.790600061        329.295989990
          8.000000000          8.457500458         53.129341125          2.834100008        332.940002441
          8.000000000          8.457779884         53.124561310          2.813899994        331.246002197
          8.000000000          8.458330154         53.120239258          2.753000021        326.140991211
          8.000000000          8.458609581         53.115470886          2.781100035        328.493988037
          8.000000000          8.456390381         53.147220612          2.789099932        329.167999268
          8.000000000          8.456669807         53.142578125          2.813600063        331.217010498
          8.000000000          8.456939697         53.138389587          2.823400021        332.037994385
          8.000000000          8.457220078         53.133769989          2.824700117        332.148010254
          8.000000000          8.457500458         53.129280090          2.834100008        332.941009521
          8.000000000          8.457779884         53.124500275          2.803200006        330.347991943
          8.000000000          8.458330154         53.120189667          2.687799931        320.661010742
          8.000000000          8.458609581         53.115421295          2.757900000        326.553009033
          8.000000000          8.456390381         53.147171021          2.756500006        326.433990479
          8.000000000          8.456669807         53.142520905          2.791899920        329.404998779
          8.000000000          8.456939697         53.138328552          2.815399885        331.372985840
          8.000000000          8.457220078         53.133720398          2.817100048        331.515014648
          8.000000000          8.457500458         53.129230499          2.818599939        331.636993408
          8.000000000          8.457779884         53.124450684          2.792500019        329.449005127
          8.000000000          8.458330154         53.120128632          2.736700058        324.773010254
          8.000000000          8.458609581         53.115360260          2.771199942        327.664001465
          8.000000000          8.456390381         53.147109985          2.789099932        329.165008545
          8.000000000          8.456669807         53.142459869          2.817899942        331.578002930
          8.000000000          8.456939697         53.138278961          2.835299969        333.035003662
          8.000000000          8.457220078         53.133659363          2.802000046        330.247985840
          8.000000000          8.457500458         53.129169464          2.814699888        331.311004639
          8.000000000          8.457779884         53.124389648          2.871200085        336.040008545
          8.000000000          8.458330154         53.120079041          2.730200052        324.226013184
          8.000000000          8.458609581         53.115299225          2.790999889        329.328002930
          8.000000000          8.456390381         53.147060394          2.810800076        330.984985352
          8.000000000          8.456669807         53.142410278          2.804899931        330.492004395
          8.000000000          8.456939697         53.138229370          2.839200020        333.367004395
          8.000000000          8.457220078         53.133609772          2.794399977        329.614990234
          8.000000000          8.457500458         53.129119873          2.791300058        329.355010986
          8.000000000          8.457779884         53.124340057          2.881900072        336.937988281
          8.000000000          8.458060265         53.120029449          2.756299973        326.416992188
          8.000000000          8.458609581         53.115249634          2.794300079        329.605010986
          9.000000000          8.456390381         53.147861481          0.616999984        318.963012695
          9.000000000          8.456669807         53.143550873          0.615899980        318.489990234
          9.000000000          8.456939697         53.139240265          0.611199975        316.501007080
          9.000000000          8.457220078         53.134578705          0.620700002        320.542999268
          9.000000000          8.457500458         53.130039215          0.625999987        322.786010742
          9.000000000          8.458060265         53.125270844          0.626600027        323.039001465
          9.000000000          8.458330154         53.120609283          0.620400012        320.410003662
          9.000000000          8.458609581         53.115959167          0.612200022        316.924011230
          9.000000000          8.456390381         53.147800446          0.623000026        321.516998291
          9.000000000          8.456669807         53.143489838          0.633700013        326.072998047
          9.000000000          8.456939697         53.139190674          0.615899980        318.489990234
          9.000000000          8.457220078         53.134521484          0.625599980        322.615997314
          9.000000000          8.457500458         53.129989624          0.630699992        324.770996094
          9.000000000          8.458060265         53.125209808          0.633300006        325.885986328
          9.000000000          8.458330154         53.120559692          0.613399982        317.428009033
          9.000000000          8.458609581         53.115909576          0.619099975        319.867004395
          9.000000000          8.456390381         53.147750854          0.623000026        321.513000488
          9.000000000          8.456669807         53.143440247          0.613300025        317.402008057
          9.000000000          8.456939697         53.139129639          0.622900009        321.472991943
          9.000000000          8.457220078         53.134460449          0.625599980        322.615997314
          9.000000000          8.457500458         53.129920959          0.625999987        322.787994385
          9.000000000          8.458060265         53.125148773          0.608699977        315.444000244
          9.000000000          8.458330154         53.120491028          0.613399982        317.428985596
          9.000000000          8.458609581         53.115840912          0.616800010        318.888000488
          9.000000000          8.456390381         53.147678375          0.625999987        322.787994385
          9.000000000          8.456669807         53.143371582          0.623499990        321.736999512
          9.000000000          8.456939697         53.139060974          0.625199974        322.466003418
          9.000000000          8.457220078         53.134399414          0.628000021        323.652008057
          9.000000000          8.457500458         53.129859924          0.616699994        318.819000244
          9.000000000          8.458060265         53.125091553          0.628799975        323.989990234
          9.000000000          8.458330154         53.120429993          0.615700006        318.424987793
          9.000000000          8.458609581         53.115779877          0.626100004        322.811004639
          9.000000000          8.456390381         53.147621155          0.634999990        326.618988037
          9.000000000          8.456669807         53.143310547          0.623499990        321.734985352
          9.000000000          8.456939697         53.138999939          0.615899980        318.488006592
          9.000000000          8.457220078         53.134338379          0.618300021        319.506988525
          9.000000000          8.457500458         53.129798889          0.623700023        321.796997070
          9.000000000          8.458060265         53.125030518          0.628799975        323.990997314
          9.000000000          8.458330154         53.120368958          0.620400012        320.414001465
          9.000000000          8.458609581         53.115718842          0.621399999        320.851013184
          9.000000000          8.456390381         53.147560120          0.643999994        330.447998047
          9.000000000          8.456669807         53.143249512          0.633700013        326.066986084
          9.000000000          8.456939697         53.138950348          0.629899979        324.453002930
          9.000000000          8.457220078         53.134281158          0.620700002        320.544006348
          9.000000000          8.457500458         53.129749298          0.621299982        320.804992676
          9.000000000          8.457779884         53.124969482          0.626600027        323.042999268
          9.000000000          8.458330154         53.120319366          0.627399981        323.395996094
          9.000000000          8.458609581         53.115669250          0.628400028        323.792999268
          9.000000000          8.456390381         53.147510529          0.620000005        320.217987061
          9.000000000          8.456669807         53.143199921          0.620999992        320.648010254
          9.000000000          8.456939697         53.138889313          0.611199975        316.497985840
          9.000000000          8.457220078         53.134231567          0.620700002        320.544006348
          9.000000000          8.457500458         53.129688263          0.633000016        325.765014648
          9.000000000          8.457779884         53.124908447          0.626600027        323.044006348
          9.000000000          8.458330154         53.120258331          0.625100017        322.403991699
          9.000000000          8.458609581         53.115608215          0.621500015        320.854003906
          9.000000000          8.456390381         53.147460938          0.623000026        321.493011475
          9.000000000          8.456669807         53.143150330          0.613300025        317.394012451
          9.000000000          8.456939697         53.138839722          0.625199974        322.463989258
          9.000000000          8.457220078         53.134170532          0.613399982        317.433990479
          9.000000000          8.457500458         53.129631042          0.625999987        322.790008545
          9.000000000          8.457779884         53.124858856          0.619899988        320.196990967
          9.000000000          8.458330154         53.120201111          0.629800022        324.391998291
          9.000000000          8.458609581         53.115550995          0.626100004        322.816009521
          9.000000000          8.456390381         53.147399902          0.632000029        325.324005127
          9.000000000          8.456669807         53.143089294          0.620999992        320.644989014
          9.000000000          8.456939697         53.138778687          0.622900009        321.470001221
          9.000000000          8.457220078         53.134120941          0.613399982        317.434997559
          9.000000000          8.457500458         53.129581451          0.621299982        320.807006836
          9.000000000          8.457779884         53.124809265          0.619899988        320.197998047
          9.000000000          8.458330154         53.120151520          0.625100017        322.406005859
          9.000000000          8.458609581         53.115501404          0.626100004        322.816986084
          9.000000000          8.456390381         53.147350311          0.625899971        322.763000488
          9.000000000          8.456669807         53.143039703          0.623499990        321.726989746
          9.000000000          8.456939697         53.138729095          0.627600014        323.457000732
          9.000000000          8.457220078         53.134071350          0.613399982        317.434997559
          9.000000000          8.457500458         53.129531860          0.628300011        323.782989502
          9.000000000          8.457779884         53.124748230          0.626600027        323.045989990
          9.000000000          8.458330154         53.120098114          0.615800023        318.430999756
          9.000000000          8.458609581         53.115451813          0.619199991        319.877014160
          9.000000000          8.456390381         53.147289276          0.631900012        325.316009521
          9.000000000          8.456669807         53.142978668          0.620999992        320.640991211
          9.000000000          8.456939697         53.138679504          0.620599985        320.473999023
          9.000000000          8.457220078         53.134010315          0.615899980        318.471984863
          9.000000000          8.457500458         53.129470825          0.635299981        326.759002686
          9.000000000          8.457779884         53.124698639          0.615499973        318.300994873
          9.000000000          8.458330154         53.120040894          0.606400013        314.454010010
          9.000000000          8.458609581         53.115390778          0.614499986        317.916992188
          9.000000000          8.456390381         53.147239685          0.622900009        321.476013184
          9.000000000          8.456669807         53.142929077          0.620899975        320.640014648
          9.000000000          8.456939697         53.138618469          0.629899979        324.450012207
          9.000000000          8.457220078         53.133960724          0.628000021        323.653991699
          9.000000000          8.457500458         53.129421234          0.633000016        325.768005371
          9.000000000          8.457779884         53.124649048          0.624400020        322.098999023
          9.000000000          8.458330154         53.119991302          0.615800023        318.433013916
          9.000000000          8.458609581         53.115341187          0.623799980        321.839996338
          9.000000000          8.456390381         53.147190094          0.628899992        324.029998779
          9.000000000          8.456669807         53.142879486          0.625999987        322.804992676
          9.000000000          8.456939697         53.138568878          0.615899980        318.484008789
          9.000000000          8.457220078         53.133911133          0.620700002        320.545989990
          9.000000000          8.457500458         53.129371643          0.623700023        321.800994873
          9.000000000          8.457779884         53.124591827          0.626600027        323.049011230
          9.000000000          8.458330154         53.119941711          0.618099988        319.428009033
          9.000000000          8.458609581         53.115291595          0.616900027        318.899993896
          9.000000000          8.456390381         53.147140503          0.622900009        321.467987061
          9.000000000          8.456669807         53.142829895          0.620899975        320.635986328
          9.000000000          8.456939697         53.138519287          0.618200004        319.479003906
          9.000000000          8.457220078         53.133850098          0.620700002        320.545989990
          9.000000000          8.457500458         53.129310608          0.628300011        323.786010742
